movie_id,native_name,english_name,year_made
1954,ప్రతిజ్ఙ ,Pratijna,1982
1955,ప్రతీకారం,Retribution,1982
1956,ప్రళయరుద్రుడు,Pralayarudrudu,1982
1957,ప్రేమ నక్షత్రం,Love is the star,1982
1958,ప్రేమ మూర్తులు,The embodiments of love,1982
1959,ప్రేమ సంకెళ్ళు,Shakes of love,1982
1960,బంగారు కొడుకు,The son of gold,1982
1961,బంగారు భూమి ,The land of gold,1982
1962,బావలు అనుభవాలు,Wells experiences,1982
1963,బిల్లా రంగా,Billa Ranga,1982
1964,బొబ్బిలి పులి,Bobbili tiger,1982
1965,భక్త ధృవ మార్కండేయ,Bhakta Dhruva Markandeya,1982
1966,మంచు పల్లకి,The iceberg,1982
1967,మంత్రాలయ రాఘవేంద్ర,Mantralaya Raghavendra,1982
1968,మధుర స్వప్నం,Mathura's dream,1982
1969,మరో మలుపు,Another turn,1982
1970,మల్లెల పందిరి,The jasmine canopy,1982
1971,మహాప్రస్థానం ,Mahaprasthanam,1982
1972,మేఘ సందేశం ,Cloud message,1982
1973,మొండిఘటాలు,Mondighatalu,1982
1974,యువరాజు ,Prince,1982
1975,రాగదీపం,Ragadipam,1982
1976,రాధ మై డార్లింగ్,Radha My Darling,1982
1977,రాధమ్మ మొగుడు,Radhamma Mogudu,1982
1978,లక్ష్మీనిలయం,Laksminilayam,1982
1979,వందేమాతరం ,Vande Mataram,1982
1980,వంశ గౌరవం,Respect of the clan,1982
1981,వయ్యారి భామలు వగలమారి భర్తలు,Vaimarai husbands are the husbands,1982
1982,విప్లవ శంఖం,Revolutionary cone,1982
1983,శుభలేఖ,Subhalekha,1982
1984,శ్రీలక్ష్మీనిలయం,Srilaksminilayam,1982
1985,షంషేర్ శంకర్,Shamsher Shankar,1982
1986,సవాల్,Challenge,1982
1987,సీతాదేవి,Sita Devi,1982
1988,సుబ్బారావుకు కోపంవచ్చింది,Subbarao was angry,1982
1989,స్వయంవరం ,The ceremony,1982
1990,స్వామి వైభవం,The glory of Swami,1982
1991,అక్కమొగుడు చెల్లెలి కాపురం,Akkamogoodu is a sister-in-law,1983
1992,అగ్నిజ్వాల,Agnijvala,1983
1993,అగ్నిసమాధి,Agnisamadhi,1983
1994,అడవి సింహాలు,Wild lions,1983
1995,అనుబంధం,Supplement,1983
1996,అభిలాష,Aspiration,1983
1997,అమరజీవి ,Martyr,1983
1998,అమాయక చక్రవర్తి,The innocent emperor,1983
1999,అమాయకుడు కాదు అసాధ్యుడు,Not innocent,1983
2000,ఆంధ్రకేసరి ,Andhrakesari,1983
2001,ఆడవాళ్లే అలిగితే,If females are alike,1983
2002,ఆలయశిఖరం,Alayasikharam,1983
2003,ఇకనైనా మారండి,Switch to something else,1983
2004,ఇద్దరు కిలాడీలు,Two kiladies,1983
2005,ఈ దేశంలో ఒకరోజు,One day in this country,1983
2006,ఈ పిల్లకి పెళ్ళి అవుతుందా,Is this child getting married?,1983
2007,ఊరంతా సంక్రాంతి,All rights reserved,1983
2008,ఎం. ఎల్. ఏ. ఏడుకొండలు,M.L. No. Edukondalu,1983
2009,ఏది కాదు ముగింపు,Which is not the end,1983
2010,కల్యాణ వీణ,Kalyana Veena,1983
2011,కాంతయ్య - కనకయ్య,Kanthaiah - Kanakayya,1983
2012,కాలయముడు,Kalayamudu,1983
2013,కిరాయి కోటిగాడు,Millionaire,1983
2014,కీర్తి కాంత కనకం,Fame is magnetic,1983
2015,కుంకుమ తిలకం,Saffron tilak,1983
2016,కొంటె కోడళ్ళు,Naughty chickens,1983
2017,కోకిలమ్మ,Kokilamma,1983
2018,కోటికొక్కడు,Kotikokkadu,1983
2019,కోడలు కావాలి,Want codes,1983
2020,ఖైదీ,Prisoner,1983
2021,గాజు బొమ్మలు,Glass toys,1983
2022,గూఢాచారి నెం.1,Spy no.1,1983
2023,గ్రహణం విడిచింది,The eclipse splits,1983
2024,చండశాసనుడు,Candasasanudu,1983
2025,చండీరాణి ,Candirani,1983
2026,చట్టానికి వేయికళ్లు,Victims of the law,1983
2027,చిలక జోస్యం,Parrot Prophecy,1983
2028,ఛండీ చాముండీ,Chandi Chamundi,1983
2029,తోడు నీడ ,Accompanying shade,1983
2030,త్రివేణి సంగమం,The confluence of the Triveni,1983
2031,దుర్గాదేవి ,Durga,1983
2032,దేవీ శ్రీదేవి,Devi Sridevi,1983
2033,ధర్మ పోరాటం,The Dharma Fight,1983
2034,ధర్మాత్ముడు ,Dharmatmudu,1983
2035,నవోదయం,Navodayam,1983
2036,నిజం చెబితే నేరమా,It is a crime,1983
2037,నెలవంక ,Crescent,1983
2038,నేటి భారతం,India today,1983
2039,పండంటి కాపురానికి 12 సూత్రాలు,12 Principles for Pandora,1983
2040,పల్లెటూరి పిడుగు,Pallituri Thunderbolt,1983
2041,పల్లెటూరి మొనగాడు,Pallituri moaned,1983
2042,పిచ్చిపంతులు,Piccipantulu,1983
2043,పులి బెబ్బులి,Tiger bebuli,1983
2044,పులిదెబ్బ,Pulidebba,1983
2045,పెళ్ళి చూపులు,The wedding glance,1983
2046,పెళ్ళి చేసి చూపిస్తాం,We are getting married,1983
2047,పోరాటం,Fight,1983
2048,పోలీస్ వెంకట స్వామి,Police Venkata Swamy,1983
2049,ప్రజా రాజ్యం,The public realm,1983
2050,ప్రజా శక్తి ,Public power,1983
2051,ప్రళయ గర్జన,The Pralaya Roar,1983
2052,ప్రేమ పిచ్చోళ్ళు,Love is madness,1983
2053,బందిపోటు రుద్రమ్మ,Bandit Rudramma,1983
2054,బలిదానం,Martyrdom,1983
2055,బహుదూరపు బాటసారి,Long distance passage,1983
2056,బెజవాడ బెబ్బులి,Bejawada Bebuli,1983
2057,భార్యాభర్తల సవాల్,The Challenge of Husbands,1983
2058,మంత్రి గారి వియ్యంకుడు,Minister Gary Viyayan,1983
2059,మగమహారాజు,Magamaharaju,1983
2060,మనిషికో చరిత్ర,History of Manishiko,1983
2061,మరో మాయాబజార్,Another Mayabazar,1983
2062,మా ఇంటాయన కథ,Our story,1983
2063,మా ఇంటి ప్రేమాయణం,The love of our home,1983
2064,మా ఇంటికి రండి,Come to our house,1983
2065,మాయగాడు,Mayagadu,1983
2066,ముందడుగు ,Forward,1983
2067,ముక్కు పుడక,Nose splinter,1983
2068,ముగ్గురమ్మాయిల మొగుడు,Mogguramillai Mogul,1983
2069,ముగ్గురు మొనగాళ్ళు,All three are monsters,1983
2070,ముద్దుల మొగుడు ,A kiss of kiss,1983
2071,మూగ వాని పగ,Dumb man's revenge,1983
2072,మూడు ముళ్ళు,Three thorns,1983
2073,రంగులపులి,Rangulapuli,1983
2074,రఘరాముడు,Ragharamudu,1983
2075,రాకాసి లోయ,The Rakasi Valley,1983
2076,రాజకుమార్,Rajkumar,1983
2077,రాజు రాణీ జాకి,The Queen is Queen Jaki,1983
2078,రామరాజ్యంలో భీమ రాజు,King of Bhima in the kingdom of Rama,1983
2079,రాముడు కాదు కృష్ణుడు,Rama is not Krishna,1983
2080,రెండుజెళ్ళ సీత,Two-year-old Sita,1983
2081,రెండుజెళ్ళసీత,Rendujellasita,1983
2082,రోషగాడు,Rosagadu,1983
2083,లంకె బిందెలు,Link points,1983
2084,విముక్తి కోసం,For liberation,1983
2085,శక్తి ,Energy,1983
2086,శివుడు శివుడు శివుడు,Lord Shiva is Lord Shiva,1983
2087,శుభముహూర్తం ,Subhamuhurtam,1983
2088,శ్రీదత్త దర్శనము,The vision of Sridatta,1983
2089,శ్రీపురం మొనగాడు,Sripuram moaned,1983
2090,శ్రీరంగనీతులు,Sriranganitulu,1983
2091,సంఘర్షణ,Conflict,1983
2092,సాగర సంగమం,Ocean Confluence,1983
2093,సింహం నవ్వింది,The lion smiled,1983
2094,సింహపురి సింహం,The lion of the lion,1983
2095,స్వరాజ్యం,Swaraj,1983
2096,అగ్నిగుండం,Hearth,1984
2097,అదిగో అల్లదిగో,That's it,1984
2098,అభిమన్యుడు ,Abhimanyudu,1984
2099,ఇద్దరు దొంగలు,Two thieves,1984
2100,ఈ చరిత్ర ఇంకా ఎన్నాళ్లు,This history is still many years,1984
2101,ఈ తీర్పు ఇల్లాలిది,This verdict is irrelevant,1984
2102,ఉద్దండుడు,Uddandudu,1984
2103,ఊహాసుందరి,Uhasundari,1984
2104,ఎస్.పి.భయంకర్,Espibhayankar,1984
2105,కథానాయకుడు ,Hero,1984
2106,కలలు కనే కళ్ళు,Dreamy eyes,1984
2107,కాంచన గంగ,The Kanchana Ganga,1984
2108,కాయ్ రాజా కాయ్,Kai Raja Kai,1984
2109,కిరాయి అల్లుడు,The mercenary son-in-law,1984
2110,కుటుంబ గౌరవం ,Family honor,1984
2111,కురుక్షేత్రంలో సీత,Sita in Kurukshetra,1984
2112,కుర్రచేష్టలు,Kurracestalu,1984
2113,కొండవీటి నాగులు,Hillocks,1984
2114,కొత్త దంపతులు,The new couple,1984
2115,కోటీశ్వరుడు ,Billionaire,1984
2116,కోడెత్రాచు,Kodetracu,1984
2117,గృహలక్ష్మి ,Grihalakshmi,1984
2118,ఘరానా రౌడీ,Gharana is bully,1984
2119,చదరంగం ,Chess,1984
2120,చిటపట చినుకులు,Drizzle drizzle,1984
2121,ఛాలెంజ్,Challenge,1984
2122,జగన్,Pics,1984
2123,జడగంటలు,Jadagantalu,1984
2124,జననీ జన్మభూమి,Janani is the birthplace,1984
2125,జేమ్స్ బాండ్ 999,James Bond 999,1984
2126,డిస్కో కింగ్,Disco King,1984
2127,తాండవ కృష్ణుడు,Tandava is Krishna,1984
2128,తెల్ల గులాబీలు,White roses,1984
2129,దానవుడు,Daanavudu,1984
2130,దేవుని రూపాలు,Forms of God,1984
2131,దొంగలు బాబోయ్ దొంగలు,Thieves are Boboy Robbers,1984
2132,నవమోహిని,Navamohini,1984
2133,నాగు,Nagu,1984
2134,నాయకుల సవాల్,The challenge of leaders,1984
2135,నిర్దోషి ,Innocent,1984
2136,పద్మవ్యూహం ,Padmavyuham,1984
2137,పన్నెండు సూత్రాలు,The Twelve Principles,1984
2138,పల్నాటి పులి,The Palnati tiger,1984
2139,పుణ్యం కొద్దీ పురుషుడు,The female as the virtue progresses,1984
2140,పులిజూదం ,Pulijudam,1984
2141,ప్రళయ సింహం,The pralaya lion,1984
2142,బొబ్బిలి బ్రహ్మన్న,Bobbili Brahmanna,1984
2143,భాగ్యలక్ష్మి ,App,1984
2144,భార్యామణి,Bharyamani,1984
2145,భోళా శంకరుడు,Bhola Shankara,1984
2146,మంగమ్మగారి మనవడు,Grandson of Mangammagari,1984
2147,మహానగరంలో మాయగాడు,Mayan in the metropolis,1984
2148,మానసవీణ,Manasavina,1984
2149,మార్చండి మన చట్టాలు,Change our laws,1984
2150,మిస్టర్ విజయ్,Mr. Vijay,1984
2151,ముక్కోపి,Hot,1984
2152,ముఖ్య మంత్రి,The Chief Minister,1984
2153,మెరుపు దాడి,Lightning attack,1984
2154,మేమూ మీలాంటి మనుషులమే,We are just like you,1984
2155,యమదూతలు,Yamadutalu,1984
2156,యుద్ధం,War,1984
2157,రంగులకల,Rangulakala,1984
2158,రక్తసంబంధం ,Siblings,1984
2159,రచయిత్రి ,Writer,1984
2160,రాజమండ్రి రోమియో,Rajahmundry Romeo,1984
2161,రామాయణంలో భాగవతం,Bhagavatam in the Ramayana,1984
2162,రారాజు,King,1984
2163,రావు - గోపాలరావు,Rao - Gopalarao,1984
2164,రుస్తుం,Rustom,1984
2165,రైలుదోపిడి,Railudopidi,1984
2166,రోజులు మారాయి ,The days have changed,1984
2167,రౌడీ,Bully,1984
2168,వద్దంటే పెళ్ళి ,Getting married,1984
2169,వసంత గీతం,The spring song,1984
2170,వీరభద్రుడు,Veerabhadra,1984
2171,శ్రీ వీర బ్రహ్మేంద్ర స్వామి,Sri Veera Brahmendra Swamy,1984
2172,శ్రీమతి కావాలి,Want Mrs.,1984
2173,శ్రీవారికి ప్రేమలేఖ,Love for Srivari,1984
2174,సంగీత సామ్రాట్,Musical Samrat,1984
2175,సంతానం ,Children,1984
2176,సంపూర్ణ ప్రేమాయణం,Absolute love,1984
2177,సర్దార్,Sardar,1984
2178,సాహసమే జీవితం,Adventure is life,1984
2179,సితార,Sitara,1984
2180,సీతమ్మ పెళ్ళి,Seetamma is getting married,1984
2181,సీతాలు,SITA,1984
2182,సుందరి సుబ్బారావు,Sundari Subbarao,1984
2183,స్వాతి,Swati,1984
2184,అందరికంటే మొనగాడు,He is the best of all,1985
2185,అగ్గిరాజు,Aggiraju,1985
2186,అగ్నిపర్వతం,Volcano,1985
2187,అడవి దొంగ,The wild thief,1985
2188,అడవి రాజా ,The king of the jungle,1985
2189,అత్తగారూ స్వాగతం,Welcome mother-in-law,1985
2190,అనసూయమ్మగారి అల్లుడు,Anusayammagari is a son-in-law,1985
2191,అనాదిగా ఆడది,Anonymously Female,1985
2192,అనురాగబంధం,Anuragabandham,1985
2193,అన్వేషణ,Search,1985
2194,అపనిందలు ఆడవాళ్లకేనా?,Are the scandals female?,1985
2195,అపూర్వ సహోదరులు ,Uncommon brothers,1985
2196,అమెరికా అల్లుడు,American son-in-law,1985
2197,అరుణ కిరణం,Aruna beam,1985
2198,అర్ధరాత్రి స్వతంత్రం,Midnight Independence,1985
2199,అష్టలక్ష్మి వైభవం,Ashtalakshmi glory,1985
2200,అసాధ్యుడు ,Asadhyudu,1985
2201,ఆక్రందన,Ululant,1985
2202,ఆగ్రహం ,Wrath,1985
2203,ఆడపడచు,Adapadacu,1985
2204,ఆడపిల్లలే నయం,Healed like a female,1985
2205,ఆత్మబలం ,Atmabalam,1985
2206,ఆలయదీపం,Alayadipam,1985
2207,ఆలాపన,Introduction,1985
2208,ఇంటికో రుద్రమ్మ,Indico rudramma,1985
2209,ఇదే నా సమాధానం,This is my answer,1985
2210,ఇదేనా న్యాయం,This is justice,1985
2211,ఇద్దరు మిత్రులు ,Two friends,1985
2212,ఇల్లాలి ప్రతిజ్ఞ,Illali vows,1985
2213,ఇల్లాలికో పరీక్ష,Illalico test,1985
2214,ఇల్లాలు వర్ధిల్లు,The houses flourish,1985
2215,ఇల్లాలే దేవత,Goddess of Illalay,1985
2216,ఈ ప్రశ్నకు బదులేది,This question is unanswered,1985
2217,ఈ సమాజం మాకొద్దు,This is not a society,1985
2218,ఉక్కు మనిషి,The Iron Man,1985
2219,ఉగ్ర నరసింహం,A fierce nervous lion,1985
2220,ఊరికి సోగ్గాడు,He smiled,1985
2221,ఏడడుగుల బంధం ,Seven years bonding,1985
2222,ఒక రాధ – ఇద్దరు కృష్ణులు,One Radha - Two Krishnas,1985
2223,ఓ ఇంటి కాపురం,O house,1985
2224,ఓ తండ్రి తీర్పు,O Father's judgment,1985
2225,ఓటుకు విలువ ఇవ్వండి,Give value to the vote,1985
2226,కంచు కవచం,Bronze armor,1985
2227,కత్తులకొండయ్య,Kattulakondayya,1985
2228,కర్పూర దీపం,Camphor lamp,1985
2229,కల్యాణ తిలకం,Kalyana Tilak,1985
2230,కళారంజని,Kalaranjani,1985
2231,కొంగుముడి,Kongumudi,1985
2232,కొత్త పెళ్ళికూతురు,The new bride,1985
2233,ఘర్జన,Roar,1985
2234,చట్టంతో పోరాటం,The struggle with the law,1985
2235,చిరంజీవి ,Chiranjeevi,1985
2236,జస్టిస్ చక్రవర్తి,The Emperor of Justice,1985
2237,జాకీ,Jackie,1985
2238,జాని,Johnny,1985
2239,జై భేతాళ్,Jai Bhethal,1985
2240,జ్వాల,Flame,1985
2241,టెర్రర్,Terror,1985
2242,డేంజర్ లైట్,Danger Light,1985
2243,తిరుగుబాటు ,Rebellion,1985
2244,దర్జా దొంగ,Darja is a thief,1985
2245,దాంపత్యం ,Dampatyam,1985
2246,దేవాలయం ,Temple,1985
2247,దేశంలో దొంగలు పడ్డారు,The thieves fell in the country,1985
2248,దొంగ ,Thief,1985
2249,దొంగల్లో దొర ,Aristocrat among thieves,1985
2250,నేరస్తుడు,The perpetrator,1985
2251,న్యాయం మీరే చెప్పాలి,You have to tell yourself justice,1985
2252,పచ్చని కాపురం,The green camphor,1985
2253,పట్టాభిషేకం,Coronation,1985
2254,పదండి ముందుకు ,Come forward,1985
2255,పల్నాటి సింహం,The lion of the Palnati,1985
2256,పాతాళనాగు,Patalanagu,1985
2257,పారిపోయిన ఖైదీలు,Prisoners who fled,1985
2258,పుత్తడి బొమ్మ,A toy,1985
2259,పున్నమి రాత్రి,Punnami night,1985
2260,పులి ,Tiger,1985
2261,పెళ్ళి నీకు అక్షింతలు నాకు,Marry me,1985
2262,ప్రచండ భారవి,Prachanda Bharavi,1985
2263,ప్రతిఘటన,Resistance,1985
2264,ప్రేమించు పెళ్ళాడు,Love is married,1985
2265,బంగారు చిలుక,The golden parrot,1985
2266,బందీ,Captive,1985
2267,బాబాయి అబ్బాయి,Babai boy,1985
2268,బుల్లెట్,Bullet,1985
2269,బెబ్బులి వేట,Bebuli hunting,1985
2270,బ్రహ్మముడి ,Umbilical cord,1985
2271,భలే తమ్ముడు ,Bhalee's younger brother,1985
2272,భార్యాభర్తల సంబంధం,Husband relationship,1985
2273,మంత్ర దండం ,The wand,1985
2274,మయూరి,Mayuri,1985
2275,మరో మొనగాడు,Another moaner,1985
2276,మహా మనిషి,Great man,1985
2277,మహా సంగ్రామం,The Great War,1985
2278,మహారాజు,Maharaja,1985
2279,మా పల్లెలో గోపాలుడు,Gopalapuram in our village,1985
2280,మాంగల్య బంధం,Mangalya bonding,1985
2281,మాంగల్య బలం ,The strength of manliness,1985
2282,మాయదారి మరిది,Mayadari is more,1985
2283,మాయలాడి,THESE LITTLE PICTURES,1985
2284,మాయా మోహిని ,Maya Mohini,1985
2285,ముగ్గురు మిత్రులు ,Three friends,1985
2286,ముచ్చటగా ముగ్గురు,Three of them,1985
2287,ముద్దుల చెల్లెలు,The kissing sister,1985
2288,ముద్దుల మనవరాలు,Granddaughter of kisses,1985
2289,మునసబు గారి అల్లుడు,Son-in-law,1985
2290,ముసుగు దొంగ,The masked thief,1985
2291,మూడిళ్ళ ముచ్చట,Moodling,1985
2292,మొగుడు పెళ్ళాలు,Mogul Marriages,1985
2293,యముడు ,Yama,1985
2294,రక్త సింధూరం,Blood ache,1985
2295,రగిలేగుండెలు ,Ragilegundelu,1985
2296,రణరంగం,Counsel,1985
2297,రేచుక్క ,Recukka,1985
2298,లంచావతారం,Lancavataram,1985
2299,వందేమాతరం ,Vande Mataram,1985
2300,వజ్రాయుధం ,Vajrayudham,1985
2301,వస్తాద్,Vastad,1985
2302,విజేత,The winner,1985
2303,విష కన్య,Toxic Virgo,1985
2304,శిక్ష,Sentenced,1985
2305,శ్రీ షిర్డీ సాయిబాబా మహత్యం,Sri Shirdi Sai Baba Mahatiyam,1985
2306,శ్రీకట్నలీలలు,Srikatnalilalu,1985
2307,శ్రీమతి శోభనం,Mrs. Goodness,1985
2308,శ్రీవారు,Hence,1985
2309,సంచలనం,Buzz,1985
2310,సజీవ మూర్తులు,The living idols,1985
2311,స్వాతిముత్యం,Svatimutyam,1985
2312,ఆది దంపతులు,Adi couple,1986
2313,కలియుగ కృష్ణుడు ,The Kalyuga Krishna,1986
2314,కలియుగ పాండవులు,The Kalyuga Pandavas,1986
2315,కారు దిద్దిన కాపురం,The car is dingy,1986
2316,కాష్మోరా,Kasmora,1986
2317,కిరాతకుడు,Kiratakudu,1986
2318,కిరాయి మొగుడు,The lease of hire,1986
2319,కుట్ర,Conspiracy,1986
2320,కృష్ణ గారడీ,Juggling the dark,1986
2321,కృష్ణ పరమాత్మ,Lord Krishna,1986
2322,కెప్టెన్ నాగార్జున,Captain Nagarjuna,1986
2323,కొంటెకాపురం,Kontekapuram,1986
2324,కోటిగాడు,Kotigadu,1986
2325,కోనసీమ కుర్రోడు,Konaseema Kurrodu,1986
2326,కౌబాయ్ నెం. 107,Cowboy No. 107,1986
2327,ఖైదీ రుద్రయ్య,Prisoner Rudraiah,1986
2328,ఖైదీరాణి,Khaidirani,1986
2329,గురు బ్రహ్మ,Guru Brahma,1986
2330,చంటబ్బాయి,Cantabbayi,1986
2331,చల్లని రామయ్య చక్కని సీతమ్మ,The cool Ramaiah is the coolest Sitamma,1986
2332,చాణక్య శపధం,Chanakya curses,1986
2333,చాదస్తపు మొగుడు,Finicky,1986
2334,జయం మనదే,Victory is ours,1986
2335,జీవన పోరాటం,The struggle of living,1986
2336,జైలుపక్షి,Jailupaksi,1986
2337,డాకూ రాణి,Daku is the queen,1986
2338,డ్రైవర్ బాబు,Driver launches,1986
2339,తలంబ్రాలు,Talambralu,1986
2340,తాండ్ర పాపారాయుడు,Tandra is the papal grandson,1986
2341,దాగుడు మూతలు ,Hideout lids,1986
2342,దేశోద్ధారకుడు ,Desoddharakudu,1986
2343,దొర బిడ్డ,Aristocratic child,1986
2344,ధర్మపీఠం దద్దరిల్లింది,The altar was struck,1986
2345,ధైర్యవంతుడు,Brave,1986
2346,నా పిలుపే ప్రభంజనం,My Summoner,1986
2347,నాంపల్లి నాగు,Nampally,1986
2348,నాగదేవత ,Goddess,1986
2349,నిప్పులాంటి మనిషి ,A man like fire,1986
2350,నిరీక్షణ,Expectation,1986
2351,నేటి యుగధర్మం,Today's ugliness,1986
2352,పట్నం పిల్ల పల్లెటూరి చిన్నోడు,Pattanam Pulletturi Kodikodu,1986
2353,పదహారేళ్ళ అమ్మాయి,Sixteen year old girl,1986
2354,పరశురాముడు ,Parashurama,1986
2355,పవిత్ర,Holy,1986
2356,పసుపుతాడు,Pasuputadu,1986
2357,పాపికొండలు ,Papikondalu,1986
2358,పారిజాత,Parijatha,1986
2359,పుణ్యస్త్రీ,Punyastri,1986
2360,పూజకు పనికిరాని పూవు,Puja to the pooja,1986
2361,పోలీస్ ఆఫీసర్,Police Officer,1986
2362,ప్రతిధ్వని ,Echo,1986
2363,ప్రతిభావంతుడు,Talented,1986
2364,బంధం,Localization,1986
2365,బ్రహ్మరుద్రుడు,Brahmarudrudu,1986
2366,బ్రహ్మాస్త్రం,Brahmastram,1986
2367,భలే భయం,Bhalla is fear,1986
2368,మంచి మనసులు ,Good minds,1986
2369,మగధీరుడు,Magadhirudu,1986
2370,మన్నెంలో మొనగాడు,He grinned at Mannem,1986
2371,మల్లె మొగ్గలు,Jasmine buds,1986
2372,మహా శక్తి ,Great power,1986
2373,మహాలక్ష్మి ,Mahalakshmi,1986
2374,మాకు స్వతంత్రం వచ్చింది,We got independence,1986
2375,మామా కోడళ్ళ సవాల్,The challenge of mama chickens,1986
2376,మారుతి,Maruti,1986
2377,మావారి గోల,Our goal,1986
2378,మిస్టర్ భరత్,Mr. Bharat,1986
2379,ముద్దుల కృష్ణయ్య,Krishnaiah of kisses,1986
2380,మోహినీ శపధం,The Mohini curse,1986
2381,రాక్షసుడు,Monster,1986
2382,రావణబ్రహ్మ,Ravanabrahma,1986
2383,రెండు రెళ్ళ ఆరు,Six of the two reels,1986
2384,రేపటి పౌరులు,Citizens of tomorrow,1986
2385,లేడీస్ టైలర్,Ladies Tyler,1986
2386,విక్రం,Vikram,1986
2387,విజృంభణ,Boom,1986
2388,వివాహ బంధం,Marital bonding,1986
2389,వేమన చరిత్ర,History of Wayman,1986
2390,శాంతినివాసం,Santinivasam,1986
2391,శ్రావణ మేఘాలు,Prayer clouds,1986
2392,శ్రావణ సంధ్య,Sravana Sandhya,1986
2393,శ్రీదత్త దర్శనం,The darshan of Sridatta,1986
2394,శ్రీమతి కానుక,Mrs. Gift,1986
2395,సంసారం ఓ సంగీతం,Samsara is a music,1986
2396,సక్కనోడు,Sakkanodu,1986
2397,సమాజంలో స్త్రీ,Woman in society,1986
2398,సింహాసనం,Throne,1986
2399,సిరివెన్నెల,Sirivennela,1986
2400,సీతారామకల్యాణం,Sitaramakalyanam,1986
2401,స్రవంతి,Mainstream,1986
2402,స్వాతి ముత్యం,Swati is the pearl,1986
2403,హెచ్చరిక,Warning,1986
2404,అందరికంటే ఘనుడు,Greater than everyone else,1987
2405,అక్షింతలు,Aksintalu,1987
2406,అగ్నిపుత్రుడు,Agniputrudu,1987
2407,అగ్నిపుష్పం,Agnipuspam,1987
2408,అజేయుడు ,Formidable,1987
2409,అత్తగారు జిందాబాద్,Mother-in-law Zindabad,1987
2410,అమెరికా అబ్బాయి,American boy,1987
2411,అరణ్యకాండ,Numbers,1987
2412,అర్జున్,Arjun,1987
2413,అల్లరి కృష్ణయ్య,Allari Krishnaiah,1987
2414,అల్లరి పాండవులు,The Leopard Pandavas,1987
2415,అల్లుడి కోసం,For the son-in-law,1987
2416,అహ! నా పెళ్ళంట !,Ah! My wedding!,1987
2417,ఆత్మ బంధువులు,Relatives of the soul,1987
2418,ఆనంద తాండవం,Ananda Tandavam,1987
2419,ఆరాధన ,Worship,1987
2420,ఇంటి దొంగ ,The house thief,1987
2421,ఇదేనా ప్రపంచం,This is the world,1987
2422,ఉదయం,Morning,1987
2423,ఉమ్మడి మొగుడు,The joint is closed,1987
2424,ఓ ప్రేమ కథ,O love story,1987
2425,కలెక్టర్ గారి అబ్బాయి,Collector Gary is a boy,1987
2426,కల్యాణ తాంబూలం,The marriage weed,1987
2427,కాబోయే అల్లుడు,The son-in-law,1987
2428,కార్తీక పౌర్ణమి,The full moon,1987
2429,కిరాయి దాదా,Mercenary Dada,1987
2430,కులాల కురుక్షేత్రం,Kurukshetra of the castes,1987
2431,కృష్ణ లీల ,Dark lila,1987
2432,ఖైదీ నాగమ్మ,The prisoner is the nagamma,1987
2433,గాంధీనగర్ రెండవ వీధి,Gandhinagar Second Street,1987
2434,గుండమ్మగారి కృష్ణులు,Gundammagari Krishnas,1987
2435,గౌతం,Gautam,1987
2436,చందమామ రావే,Chandamama Rave,1987
2437,చక్రవర్తి,Emperor,1987
2438,చిన్నారి దేవత,The goddess of the child,1987
2439,చైతన్యం,Mobility,1987
2440,చైతన్యరధం,Caitanyaradham,1987
2441,జగన్మాత,Jaganmata,1987
2442,జేబు దొంగ ,Pocket thief,1987
2443,డబ్బెవరికి చేదు,The dubbavari is bitter,1987
2444,డామిట్ కథ అడ్డం తిరిగింది,Damit's story has crossed the line,1987
2445,తండ్రీ కొడుకుల ఛాలెంజ్,The Father-Son Challenge,1987
2446,తల్లి గోదావరి,Mother Godavari,1987
2447,తాయారమ్మ తాండవ కృష్ణ,TAYARAMMA TANDAVA KRISHNA,1987
2448,తేనె మనసులు ,Honey is distracting,1987
2449,త్రిమూర్తులు,Trinity,1987
2450,దయామయుడు,Gracious,1987
2451,దాదా,Dada,1987
2452,దొంగ కాపురం,The thief,1987
2453,దొంగ గారూ స్వాగతం,Welcome thief,1987
2454,దొంగ మొగుడు,The thief,1987
2455,దొంగోడొచ్చాడు,Dongodoccadu,1987
2456,నల్లత్రాచు ,Nallatracu,1987
2457,నాకూ పెళ్ళాం కావాలి,I want to get married,1987
2458,నేనే రాజు – నేనే మంత్రి,I am the King of Self - the Minister of Self,1987
2459,పగ సాధిస్తా,Revenge,1987
2460,పడమటి సంధ్యారాగం,The western linkage,1987
2461,పరాశక్తి,Parasakthi,1987
2462,పసివాడి ప్రాణం,The life of a toddler,1987
2463,పుణ్య దంపతులు,The holy couple,1987
2464,పున్నమి చంద్రుడు,Punnami is the moon,1987
2465,పెళ్ళికాని ఇల్లాలు,Unmarried Homes,1987
2466,పెళ్ళిళ్ళోయ్ పెళ్ళిళ్ళు,Bridesmaids,1987
2467,ప్రజాస్వామ్యం ,Democracy,1987
2468,ప్రతిస్పందన,Response,1987
2469,ప్రెసిడెంట్ గారి అబ్బాయి,President Gary is the boy,1987
2470,ప్రేమ దీపాలు,Love lights,1987
2471,ప్రేమ సామ్రాట్,Love is Samrat,1987
2472,బ్రహ్మనాయుడు ,Brahmanayudu,1987
2473,భలే మొగుడు,Bhale mogul,1987
2474,భానుమతిగారి మొగుడు,Bhanumatagari Mogadu,1987
